event_id,timestamp,source,event_type,principal,namespace_or_region,resource_id,resource_type,ttl_minutes,public_ip,privileged,controller_owner,tags_present,hour_of_day,instance_type,sensitive_resource,burst_group_id,is_risky,anomaly_type,severity
K8S-00551,2026-06-15T09:58:07,k8s,pod.exec,svc-autoscaler,monitoring,pod-xqpk-6575,job-pod,110.9,,False,Job,False,9,,False,,False,NORMAL,NONE
K8S-00443,2026-06-15T10:11:57,k8s,service.create,svc-cicd-pipeline,monitoring,pod-ssey-7459,job-pod,76.9,,False,,True,10,,False,,False,NORMAL,NONE
K8S-00426,2026-06-15T10:30:27,k8s,service.create,admin-pkumar,staging,pod-yexq-2167,job-pod,40.8,,False,CronJob,True,10,,False,,False,NORMAL,NONE
K8S-00161,2026-06-15T10:31:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-jkqn-4254,ci-runner,10.3,,False,Job,True,10,,False,CI-RUN-3-2,False,NORMAL,NONE
K8S-00162,2026-06-15T10:31:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-umvk-5308,ci-runner,13.0,,False,Job,True,10,,False,CI-RUN-3-2,False,NORMAL,NONE
K8S-00163,2026-06-15T10:31:40,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-cbfc-4304,ci-runner,7.3,,False,Job,True,10,,False,CI-RUN-3-2,False,NORMAL,NONE
K8S-00164,2026-06-15T10:32:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-pxkq-7713,ci-runner,6.5,,False,Job,True,10,,False,CI-RUN-3-2,False,NORMAL,NONE
K8S-00165,2026-06-15T10:32:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-pnxk-1645,ci-runner,9.6,,False,Job,True,10,,False,CI-RUN-3-2,False,NORMAL,NONE
K8S-00166,2026-06-15T10:32:40,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-anob-4402,ci-runner,11.3,,False,Job,True,10,,False,CI-RUN-3-2,False,NORMAL,NONE
K8S-00167,2026-06-15T10:33:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-fois-8875,ci-runner,7.0,,False,Job,True,10,,False,CI-RUN-3-2,False,NORMAL,NONE
K8S-00168,2026-06-15T10:33:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-ptep-1044,ci-runner,3.2,,False,Job,True,10,,False,CI-RUN-3-2,False,NORMAL,NONE
K8S-00527,2026-06-15T11:05:02,k8s,pod.update,svc-monitoring,staging,pod-yadr-3641,job-pod,32.4,,False,Deployment,True,11,,False,,False,NORMAL,NONE
K8S-00145,2026-06-15T11:13:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-infe-1359,ci-runner,10.1,,False,Job,True,11,,False,CI-RUN-3-0,False,NORMAL,NONE
K8S-00146,2026-06-15T11:13:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-tztu-3768,ci-runner,4.5,,False,Job,True,11,,False,CI-RUN-3-0,False,NORMAL,NONE
K8S-00147,2026-06-15T11:13:40,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-ehax-1612,ci-runner,7.5,,False,Job,True,11,,False,CI-RUN-3-0,False,NORMAL,NONE
K8S-00148,2026-06-15T11:14:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-akei-5190,ci-runner,12.3,,False,Job,True,11,,False,CI-RUN-3-0,False,NORMAL,NONE
K8S-00149,2026-06-15T11:14:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-upec-1796,ci-runner,10.1,,False,Job,True,11,,False,CI-RUN-3-0,False,NORMAL,NONE
K8S-00150,2026-06-15T11:14:40,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-drhw-1785,ci-runner,10.9,,False,Job,True,11,,False,CI-RUN-3-0,False,NORMAL,NONE
K8S-00151,2026-06-15T11:15:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-ixjo-1323,ci-runner,3.6,,False,Job,True,11,,False,CI-RUN-3-0,False,NORMAL,NONE
K8S-00152,2026-06-15T11:15:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-llxi-2897,ci-runner,8.0,,False,Job,True,11,,False,CI-RUN-3-0,False,NORMAL,NONE
K8S-00391,2026-06-15T11:16:43,k8s,pod.update,dev-arao,monitoring,pod-ikqc-5823,job-pod,75.5,,False,Deployment,True,11,,False,,False,NORMAL,NONE
K8S-00595,2026-06-15T11:36:28,k8s,pod.update,dev-sgupta,ci-jobs,pod-zlow-4868,job-pod,51.7,,False,Deployment,False,11,,False,,False,NORMAL,NONE
K8S-00406,2026-06-15T11:38:57,k8s,deployment.scale,dev-jsmith,ci-jobs,pod-lqyf-9608,job-pod,71.1,,False,CronJob,True,11,,False,,False,NORMAL,NONE
K8S-00322,2026-06-15T12:21:02,k8s,pod.exec,svc-etl-batch,default,pod-uptj-8418,job-pod,36.3,,False,,False,12,,False,,False,NORMAL,NONE
K8S-00308,2026-06-15T12:51:49,k8s,rbac.rolebinding.create,svc-logging,ci-jobs,pod-ruib-8289,job-pod,94.8,,False,CronJob,True,12,,False,,False,NORMAL,NONE
K8S-00440,2026-06-15T12:54:23,k8s,pod.exec,dev-jsmith,staging,pod-ilrx-4369,job-pod,83.4,,False,CronJob,True,12,,False,,False,NORMAL,NONE
K8S-00442,2026-06-15T13:41:14,k8s,deployment.scale,svc-cicd-pipeline,default,pod-tncz-1870,job-pod,5.1,,False,CronJob,False,13,,False,,False,NORMAL,NONE
K8S-00217,2026-06-15T13:57:57,k8s,configmap.create,svc-backup,production,pod-kshm-6876,job-pod,98.6,,False,Deployment,True,13,,False,,False,NORMAL,NONE
K8S-00153,2026-06-15T15:07:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-bgdh-9966,ci-runner,6.0,,False,Job,True,15,,False,CI-RUN-3-1,False,NORMAL,NONE
K8S-00154,2026-06-15T15:07:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-hjtk-3508,ci-runner,5.5,,False,Job,True,15,,False,CI-RUN-3-1,False,NORMAL,NONE
K8S-00155,2026-06-15T15:07:40,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-kuto-1152,ci-runner,6.6,,False,Job,True,15,,False,CI-RUN-3-1,False,NORMAL,NONE
K8S-00156,2026-06-15T15:08:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-whsf-2654,ci-runner,10.9,,False,Job,True,15,,False,CI-RUN-3-1,False,NORMAL,NONE
K8S-00157,2026-06-15T15:08:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-qmoj-5423,ci-runner,10.5,,False,Job,True,15,,False,CI-RUN-3-1,False,NORMAL,NONE
K8S-00158,2026-06-15T15:08:40,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-riot-3247,ci-runner,8.0,,False,Job,True,15,,False,CI-RUN-3-1,False,NORMAL,NONE
K8S-00159,2026-06-15T15:09:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-nifg-2718,ci-runner,9.1,,False,Job,True,15,,False,CI-RUN-3-1,False,NORMAL,NONE
K8S-00160,2026-06-15T15:09:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-pkll-2928,ci-runner,6.4,,False,Job,True,15,,False,CI-RUN-3-1,False,NORMAL,NONE
K8S-00414,2026-06-15T15:11:24,k8s,deployment.scale,admin-pkumar,default,pod-iflb-9779,job-pod,7.2,,False,CronJob,True,15,,False,,False,NORMAL,NONE
K8S-00302,2026-06-15T15:23:28,k8s,configmap.create,svc-logging,default,pod-ycyy-1781,job-pod,50.8,,False,Job,False,15,,False,,False,NORMAL,NONE
K8S-00543,2026-06-15T15:25:50,k8s,pod.exec,dev-sgupta,production,pod-ikfy-5713,job-pod,53.0,,False,,True,15,,False,,False,NORMAL,NONE
K8S-00594,2026-06-15T15:27:41,k8s,rbac.rolebinding.create,dev-jsmith,ci-jobs,pod-zjiu-2055,job-pod,77.9,,False,,True,15,,False,,False,NORMAL,NONE
K8S-00224,2026-06-15T15:43:03,k8s,configmap.create,dev-arao,ci-jobs,pod-hyul-2194,job-pod,95.2,,False,CronJob,True,15,,False,,False,NORMAL,NONE
K8S-00494,2026-06-15T15:43:50,k8s,rbac.rolebinding.create,svc-autoscaler,production,pod-yami-4860,job-pod,27.1,,False,Deployment,True,15,,False,,False,NORMAL,NONE
K8S-00558,2026-06-15T15:51:38,k8s,pod.create,dev-sgupta,production,pod-asvh-3028,job-pod,110.8,,False,Job,True,15,,False,,False,NORMAL,NONE
K8S-00352,2026-06-15T15:55:03,k8s,service.delete,svc-cicd-pipeline,staging,pod-unxu-4519,job-pod,103.4,,False,Deployment,True,15,,False,,False,NORMAL,NONE
K8S-00590,2026-06-15T15:55:09,k8s,service.delete,ops-mlee,monitoring,pod-absz-9846,job-pod,41.0,,False,,True,15,,False,,False,NORMAL,NONE
K8S-00542,2026-06-15T15:57:42,k8s,service.delete,admin-pkumar,monitoring,pod-svjk-8593,job-pod,30.8,,False,Deployment,False,15,,False,,False,NORMAL,NONE
K8S-00418,2026-06-15T16:08:49,k8s,configmap.create,svc-backup,ci-jobs,pod-myuy-3867,job-pod,17.9,,False,Deployment,True,16,,False,,False,NORMAL,NONE
K8S-00478,2026-06-15T16:12:18,k8s,pod.create,dev-jsmith,production,pod-bvnm-6985,job-pod,66.5,,False,CronJob,False,16,,False,,False,NORMAL,NONE
K8S-00317,2026-06-15T16:25:19,k8s,pod.create,svc-cicd-pipeline,default,pod-czco-3233,job-pod,44.5,,False,,True,16,,False,,False,NORMAL,NONE
K8S-00441,2026-06-15T16:42:23,k8s,deployment.scale,dev-jsmith,production,pod-jbud-1133,job-pod,75.3,,False,,True,16,,False,,False,NORMAL,NONE
K8S-00202,2026-06-15T16:43:14,k8s,configmap.create,ops-mlee,staging,pod-djmg-8474,job-pod,114.3,,False,CronJob,True,16,,False,,False,NORMAL,NONE
K8S-00511,2026-06-15T16:47:24,k8s,pod.exec,svc-monitoring,default,pod-xixi-1399,job-pod,117.3,,False,,True,16,,False,,False,NORMAL,NONE
K8S-00247,2026-06-15T16:58:30,k8s,configmap.create,dev-arao,production,pod-ajka-3879,job-pod,79.2,,False,Deployment,True,16,,False,,False,NORMAL,NONE
K8S-00525,2026-06-15T17:16:23,k8s,service.delete,svc-monitoring,staging,pod-skrg-8933,job-pod,47.8,,False,CronJob,True,17,,False,,False,NORMAL,NONE
K8S-00275,2026-06-15T17:19:09,k8s,deployment.scale,admin-pkumar,monitoring,pod-rgtx-3262,job-pod,103.3,,False,Deployment,True,17,,False,,False,NORMAL,NONE
K8S-00482,2026-06-15T17:37:59,k8s,configmap.create,dev-arao,monitoring,pod-yekg-1268,job-pod,9.3,,False,Deployment,True,17,,False,,False,NORMAL,NONE
K8S-00379,2026-06-15T18:00:08,k8s,pod.update,ops-mlee,monitoring,pod-yzfx-3378,job-pod,80.5,,False,Job,True,18,,False,,False,NORMAL,NONE
K8S-00397,2026-06-15T18:09:13,k8s,service.delete,dev-arao,staging,pod-wviy-2926,job-pod,108.3,,False,Job,False,18,,False,,False,NORMAL,NONE
K8S-00430,2026-06-15T18:24:29,k8s,pod.exec,dev-sgupta,monitoring,pod-zvny-4796,job-pod,114.0,,False,Job,True,18,,False,,False,NORMAL,NONE
K8S-00043,2026-06-15T18:30:00,k8s,pod.create,svc-autoscaler,production,pod-oije-1331,job-pod,16.8,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00044,2026-06-15T18:30:03,k8s,pod.create,svc-autoscaler,production,pod-sygg-5965,job-pod,16.2,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00045,2026-06-15T18:30:06,k8s,pod.create,svc-autoscaler,production,pod-xivh-9054,job-pod,27.2,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00046,2026-06-15T18:30:09,k8s,pod.create,svc-autoscaler,production,pod-cqvx-2609,job-pod,29.4,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00047,2026-06-15T18:30:12,k8s,pod.create,svc-autoscaler,production,pod-nimy-4734,job-pod,12.7,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00048,2026-06-15T18:30:15,k8s,pod.create,svc-autoscaler,production,pod-jkls-8259,job-pod,25.5,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00049,2026-06-15T18:30:18,k8s,pod.create,svc-autoscaler,production,pod-xnzk-6257,job-pod,15.4,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00050,2026-06-15T18:30:21,k8s,pod.create,svc-autoscaler,production,pod-ucca-7828,job-pod,22.1,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00051,2026-06-15T18:30:24,k8s,pod.create,svc-autoscaler,production,pod-xrup-2462,job-pod,13.8,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00052,2026-06-15T18:30:27,k8s,pod.create,svc-autoscaler,production,pod-cnsw-4463,job-pod,28.3,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00053,2026-06-15T18:30:30,k8s,pod.create,svc-autoscaler,production,pod-vyco-7671,job-pod,24.8,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00054,2026-06-15T18:30:33,k8s,pod.create,svc-autoscaler,production,pod-iptz-9462,job-pod,27.3,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00055,2026-06-15T18:30:36,k8s,pod.create,svc-autoscaler,production,pod-yemx-1920,job-pod,20.3,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00056,2026-06-15T18:30:39,k8s,pod.create,svc-autoscaler,production,pod-rkcd-3604,job-pod,11.3,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00057,2026-06-15T18:30:42,k8s,pod.create,svc-autoscaler,production,pod-xsxy-9303,job-pod,18.1,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00058,2026-06-15T18:30:45,k8s,pod.create,svc-autoscaler,production,pod-ghak-9589,job-pod,27.6,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00059,2026-06-15T18:30:48,k8s,pod.create,svc-autoscaler,production,pod-mzmi-1474,job-pod,13.5,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00060,2026-06-15T18:30:51,k8s,pod.create,svc-autoscaler,production,pod-qdpe-4288,job-pod,26.7,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00061,2026-06-15T18:30:54,k8s,pod.create,svc-autoscaler,production,pod-xjgt-5087,job-pod,10.7,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00062,2026-06-15T18:30:57,k8s,pod.create,svc-autoscaler,production,pod-hhsf-1828,job-pod,28.4,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00063,2026-06-15T18:31:00,k8s,pod.create,svc-autoscaler,production,pod-wkrc-4262,job-pod,15.5,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00064,2026-06-15T18:31:03,k8s,pod.create,svc-autoscaler,production,pod-gjbf-8605,job-pod,20.1,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00065,2026-06-15T18:31:06,k8s,pod.create,svc-autoscaler,production,pod-ocwb-3029,job-pod,23.6,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00066,2026-06-15T18:31:09,k8s,pod.create,svc-autoscaler,production,pod-adzg-4963,job-pod,17.4,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00067,2026-06-15T18:31:12,k8s,pod.create,svc-autoscaler,production,pod-xpyf-8308,job-pod,13.6,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00068,2026-06-15T18:31:15,k8s,pod.create,svc-autoscaler,production,pod-xobu-8775,job-pod,21.7,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00069,2026-06-15T18:31:18,k8s,pod.create,svc-autoscaler,production,pod-gtpv-6730,job-pod,16.9,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00070,2026-06-15T18:31:21,k8s,pod.create,svc-autoscaler,production,pod-yjic-5237,job-pod,25.0,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00071,2026-06-15T18:31:24,k8s,pod.create,svc-autoscaler,production,pod-sesi-2480,job-pod,15.7,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00072,2026-06-15T18:31:27,k8s,pod.create,svc-autoscaler,production,pod-wtec-7333,job-pod,11.0,,False,HPA,True,18,,False,BURST-K-002,False,NORMAL,NONE
K8S-00566,2026-06-15T18:52:42,k8s,pod.exec,dev-sgupta,staging,pod-pkcw-7672,job-pod,38.4,,False,,False,18,,False,,False,NORMAL,NONE
K8S-00329,2026-06-15T18:54:30,k8s,pod.update,svc-autoscaler,production,pod-saaj-9534,job-pod,19.0,,False,,True,18,,False,,False,NORMAL,NONE
K8S-00423,2026-06-15T19:00:59,k8s,service.delete,svc-cicd-pipeline,staging,pod-rtrf-6257,job-pod,28.1,,False,CronJob,True,19,,False,,False,NORMAL,NONE
K8S-00564,2026-06-15T19:32:26,k8s,pod.exec,svc-etl-batch,production,pod-prje-9515,job-pod,20.6,,False,CronJob,True,19,,False,,False,NORMAL,NONE
K8S-00417,2026-06-15T19:36:16,k8s,service.delete,svc-cicd-pipeline,monitoring,pod-wjfm-2422,job-pod,62.2,,False,Job,True,19,,False,,False,NORMAL,NONE
K8S-00272,2026-06-15T20:00:46,k8s,deployment.scale,dev-jsmith,production,pod-qpxs-3535,job-pod,54.0,,False,CronJob,True,20,,False,,False,NORMAL,NONE
K8S-00585,2026-06-15T20:11:29,k8s,rbac.rolebinding.create,dev-jsmith,ci-jobs,pod-wexe-2601,job-pod,98.0,,False,Deployment,True,20,,False,,False,NORMAL,NONE
K8S-00244,2026-06-15T20:33:42,k8s,pod.exec,dev-arao,ci-jobs,pod-oodg-6008,job-pod,84.7,,False,Job,True,20,,False,,False,NORMAL,NONE
K8S-00381,2026-06-15T20:49:28,k8s,rbac.rolebinding.create,dev-jsmith,ci-jobs,pod-sotr-8258,job-pod,90.7,,False,CronJob,False,20,,False,,False,NORMAL,NONE
K8S-00424,2026-06-15T20:57:32,k8s,pod.delete,dev-arao,ci-jobs,pod-jekb-3446,job-pod,23.1,,False,Deployment,False,20,,False,,False,NORMAL,NONE
K8S-00228,2026-06-15T21:28:46,k8s,pod.delete,dev-jsmith,monitoring,pod-qnem-5203,job-pod,67.1,,False,CronJob,False,21,,False,,False,NORMAL,NONE
K8S-00210,2026-06-15T21:44:37,k8s,rbac.rolebinding.create,ops-mlee,monitoring,pod-usob-5067,job-pod,36.5,,False,CronJob,True,21,,False,,False,NORMAL,NONE
K8S-00393,2026-06-15T22:12:53,k8s,pod.create,dev-arao,staging,pod-ljwt-8433,job-pod,72.9,,False,Job,True,22,,False,,False,NORMAL,NONE
K8S-00314,2026-06-15T22:43:18,k8s,pod.exec,dev-arao,default,pod-negm-5463,job-pod,68.1,,False,Job,True,22,,False,,False,NORMAL,NONE
K8S-00524,2026-06-15T23:02:37,k8s,configmap.create,dev-arao,default,pod-kuts-8295,job-pod,57.7,,False,Job,True,23,,False,,False,NORMAL,NONE
K8S-00378,2026-06-15T23:54:40,k8s,configmap.create,dev-arao,staging,pod-hqwr-4387,job-pod,80.0,,False,Job,True,23,,False,,False,NORMAL,NONE
K8S-00513,2026-06-16T00:57:57,k8s,pod.create,ops-mlee,ci-jobs,pod-cinb-7977,job-pod,91.6,,False,Job,True,0,,False,,False,NORMAL,NONE
K8S-00357,2026-06-16T01:23:52,k8s,rbac.rolebinding.create,svc-autoscaler,monitoring,pod-voyk-2974,job-pod,105.0,,False,Job,True,1,,False,,False,NORMAL,NONE
K8S-00361,2026-06-16T01:54:57,k8s,pod.exec,svc-etl-batch,default,pod-fdku-1807,job-pod,68.0,,False,CronJob,False,1,,False,,False,NORMAL,NONE
K8S-00307,2026-06-16T02:16:17,k8s,rbac.rolebinding.create,dev-jsmith,production,pod-wbtd-2296,job-pod,23.6,,False,Job,True,2,,False,,False,NORMAL,NONE
K8S-00196,2026-06-16T02:32:13,k8s,configmap.create,ops-mlee,default,pod-igzx-2560,job-pod,54.8,,False,Job,True,2,,False,,False,NORMAL,NONE
K8S-00333,2026-06-16T02:34:21,k8s,pod.create,dev-sgupta,production,pod-ddja-6824,job-pod,79.1,,False,Deployment,False,2,,False,,False,NORMAL,NONE
K8S-00529,2026-06-16T04:09:09,k8s,deployment.scale,svc-monitoring,monitoring,pod-pjtu-9845,job-pod,117.2,,False,CronJob,False,4,,False,,False,NORMAL,NONE
K8S-00365,2026-06-16T04:21:00,k8s,pod.create,admin-pkumar,ci-jobs,pod-ceqd-3773,job-pod,118.6,,False,,True,4,,False,,False,NORMAL,NONE
K8S-00258,2026-06-16T04:29:52,k8s,pod.exec,dev-arao,default,pod-ihfi-1108,job-pod,62.7,,False,Job,True,4,,False,,False,NORMAL,NONE
K8S-00560,2026-06-16T05:18:53,k8s,pod.update,svc-autoscaler,default,pod-eoyf-4962,job-pod,63.1,,False,Deployment,False,5,,False,,False,NORMAL,NONE
K8S-00433,2026-06-16T05:32:29,k8s,pod.update,admin-pkumar,default,pod-tums-2686,job-pod,51.7,,False,Deployment,True,5,,False,,False,NORMAL,NONE
K8S-00581,2026-06-16T05:37:03,k8s,pod.create,admin-pkumar,ci-jobs,pod-fome-7235,job-pod,16.2,,False,CronJob,True,5,,False,,False,NORMAL,NONE
K8S-00401,2026-06-16T05:39:33,k8s,pod.update,svc-cicd-pipeline,production,pod-mxnm-5889,job-pod,43.1,,False,Deployment,False,5,,False,,False,NORMAL,NONE
K8S-00467,2026-06-16T06:23:11,k8s,service.delete,svc-backup,ci-jobs,pod-nhew-4163,job-pod,8.9,,False,Deployment,False,6,,False,,False,NORMAL,NONE
K8S-00214,2026-06-16T06:35:48,k8s,pod.exec,ops-mlee,default,pod-ekho-7839,job-pod,82.5,,False,CronJob,True,6,,False,,False,NORMAL,NONE
K8S-00580,2026-06-16T06:44:59,k8s,deployment.scale,svc-logging,production,pod-fyhp-1461,job-pod,72.9,,False,Job,True,6,,False,,False,NORMAL,NONE
K8S-00282,2026-06-16T06:51:21,k8s,rbac.rolebinding.create,dev-sgupta,monitoring,pod-nwpr-4281,job-pod,64.5,,False,Deployment,True,6,,False,,False,NORMAL,NONE
K8S-00415,2026-06-16T06:59:31,k8s,pod.update,svc-etl-batch,ci-jobs,pod-cjjg-1510,job-pod,44.0,,False,,True,6,,False,,False,NORMAL,NONE
K8S-00548,2026-06-16T07:41:16,k8s,service.delete,svc-cicd-pipeline,ci-jobs,pod-msip-9677,job-pod,78.5,,False,Deployment,True,7,,False,,False,NORMAL,NONE
K8S-00335,2026-06-16T08:19:25,k8s,service.delete,svc-monitoring,production,pod-ypqn-8951,job-pod,86.3,,False,CronJob,True,8,,False,,False,NORMAL,NONE
K8S-00445,2026-06-16T08:56:29,k8s,pod.update,dev-jsmith,ci-jobs,pod-iotp-3056,job-pod,20.4,,False,Deployment,True,8,,False,,False,NORMAL,NONE
K8S-00545,2026-06-16T09:22:12,k8s,pod.exec,admin-pkumar,default,pod-cgoy-8144,job-pod,104.9,,False,,True,9,,False,,False,NORMAL,NONE
K8S-00550,2026-06-16T09:35:32,k8s,configmap.create,svc-etl-batch,default,pod-pxqf-6761,job-pod,99.7,,False,Deployment,False,9,,False,,False,NORMAL,NONE
K8S-00497,2026-06-16T10:04:44,k8s,service.create,svc-logging,monitoring,pod-pljk-5118,job-pod,43.4,,False,,False,10,,False,,False,NORMAL,NONE
K8S-00245,2026-06-16T10:09:59,k8s,rbac.rolebinding.create,svc-autoscaler,staging,pod-avte-1079,job-pod,41.0,,False,Job,True,10,,False,,False,NORMAL,NONE
K8S-00002,2026-06-16T10:30:00,k8s,pod.create,dev-arao,default,pod-upjp-1731,privileged-pod,8.9,,True,,False,10,,False,,True,PRIVILEGED_NO_CTRL,HIGH
K8S-00169,2026-06-16T10:58:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-zzrz-2809,ci-runner,13.0,,False,Job,True,10,,False,CI-RUN-4-0,False,NORMAL,NONE
K8S-00170,2026-06-16T10:58:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-tdes-9095,ci-runner,4.8,,False,Job,True,10,,False,CI-RUN-4-0,False,NORMAL,NONE
K8S-00171,2026-06-16T10:58:40,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-dkca-2475,ci-runner,12.4,,False,Job,True,10,,False,CI-RUN-4-0,False,NORMAL,NONE
K8S-00172,2026-06-16T10:59:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-ednv-2229,ci-runner,11.7,,False,Job,True,10,,False,CI-RUN-4-0,False,NORMAL,NONE
K8S-00173,2026-06-16T10:59:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-mjut-2659,ci-runner,13.9,,False,Job,True,10,,False,CI-RUN-4-0,False,NORMAL,NONE
K8S-00174,2026-06-16T10:59:40,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-uuwz-4787,ci-runner,8.5,,False,Job,True,10,,False,CI-RUN-4-0,False,NORMAL,NONE
K8S-00175,2026-06-16T11:00:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-iwxg-5850,ci-runner,6.2,,False,Job,True,11,,False,CI-RUN-4-0,False,NORMAL,NONE
K8S-00176,2026-06-16T11:00:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-jgup-1820,ci-runner,4.2,,False,Job,True,11,,False,CI-RUN-4-0,False,NORMAL,NONE
K8S-00450,2026-06-16T11:21:22,k8s,pod.exec,svc-etl-batch,production,pod-aicy-3327,job-pod,89.0,,False,CronJob,True,11,,False,,False,NORMAL,NONE
K8S-00177,2026-06-16T11:55:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-dhrc-1646,ci-runner,13.2,,False,Job,True,11,,False,CI-RUN-4-1,False,NORMAL,NONE
K8S-00178,2026-06-16T11:55:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-pjgd-6901,ci-runner,12.6,,False,Job,True,11,,False,CI-RUN-4-1,False,NORMAL,NONE
K8S-00179,2026-06-16T11:55:40,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-syna-6123,ci-runner,8.1,,False,Job,True,11,,False,CI-RUN-4-1,False,NORMAL,NONE
K8S-00180,2026-06-16T11:56:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-pkuk-2898,ci-runner,4.1,,False,Job,True,11,,False,CI-RUN-4-1,False,NORMAL,NONE
K8S-00181,2026-06-16T11:56:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-uumw-1751,ci-runner,3.1,,False,Job,True,11,,False,CI-RUN-4-1,False,NORMAL,NONE
K8S-00182,2026-06-16T11:56:40,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-kfgd-3267,ci-runner,11.0,,False,Job,True,11,,False,CI-RUN-4-1,False,NORMAL,NONE
K8S-00183,2026-06-16T11:57:00,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-ftfb-3793,ci-runner,6.9,,False,Job,True,11,,False,CI-RUN-4-1,False,NORMAL,NONE
K8S-00184,2026-06-16T11:57:20,k8s,pod.create,svc-cicd-pipeline,ci-jobs,pod-fzgd-8171,ci-runner,14.5,,False,Job,True,11,,False,CI-RUN-4-1,False,NORMAL,NONE
