event_id,timestamp,source,event_type,principal,namespace_or_region,resource_id,resource_type,ttl_minutes,public_ip,privileged,controller_owner,tags_present,hour_of_day,instance_type,sensitive_resource,burst_group_id,is_risky,anomaly_type,severity
CLD-00406,2026-06-16T06:10:56,cloud,PutObject,ops-mlee,eu-west-1,i-xgrx-9827,ec2-instance,105.8,,False,,True,6,m5.large,False,,False,NORMAL,NONE
CLD-00073,2026-06-16T06:16:43,cloud,AttachVolume,dev-sgupta,us-west-2,i-ezam-9785,ec2-instance,179.0,,False,,False,6,m5.large,False,,False,NORMAL,NONE
CLD-00393,2026-06-16T06:31:22,cloud,CreateSnapshot,lambda-notify-fn,eu-west-1,i-ebnj-3826,ec2-instance,396.2,,False,,True,6,m5.large,False,,False,NORMAL,NONE
CLD-00239,2026-06-16T06:45:54,cloud,CreateKeyPair,svc-backup,us-west-2,i-vbfu-4068,ec2-instance,329.0,,False,,False,6,m5.large,False,,False,NORMAL,NONE
CLD-00351,2026-06-16T07:14:18,cloud,StartInstances,svc-logging,us-west-2,i-kstb-2294,ec2-instance,197.9,,False,,True,7,t3.micro,False,,False,NORMAL,NONE
CLD-00179,2026-06-16T08:20:44,cloud,StartInstances,lambda-report-fn,us-east-1,i-zdqh-6304,ec2-instance,37.1,,False,,True,8,t3.large,False,,False,NORMAL,NONE
CLD-00222,2026-06-16T09:23:24,cloud,GetObject,svc-cicd-pipeline,us-west-2,i-yztm-3953,ec2-instance,458.0,,False,,True,9,r5.xlarge,False,,False,NORMAL,NONE
CLD-00205,2026-06-16T09:23:50,cloud,DeleteObject,svc-etl-batch,us-east-1,i-bfpb-4986,ec2-instance,226.1,,False,,True,9,t3.medium,False,,False,NORMAL,NONE
CLD-00254,2026-06-16T09:29:02,cloud,CreateKeyPair,dev-jsmith,us-east-1,i-humu-3513,ec2-instance,335.6,,False,,True,9,m5.large,False,,False,NORMAL,NONE
CLD-00173,2026-06-16T09:38:23,cloud,CreateSecurityGroup,svc-etl-batch,us-west-2,i-fzpj-9920,ec2-instance,435.8,,False,,True,9,t3.medium,False,,False,NORMAL,NONE
CLD-00162,2026-06-16T10:16:24,cloud,DescribeInstances,lambda-prod-fn,us-east-1,i-udcc-5835,ec2-instance,177.0,,False,,True,10,t3.large,False,,False,NORMAL,NONE
CLD-00422,2026-06-16T11:03:36,cloud,DescribeInstances,svc-logging,us-west-2,i-vahh-3181,ec2-instance,318.7,,False,,True,11,t3.medium,False,,False,NORMAL,NONE
CLD-00440,2026-06-16T11:05:48,cloud,PutObject,svc-monitoring,us-east-1,i-dzau-2889,ec2-instance,132.8,,False,,True,11,t3.medium,False,,False,NORMAL,NONE
CLD-00322,2026-06-16T13:04:10,cloud,CreateSnapshot,dev-jsmith,us-west-2,i-aeep-7154,ec2-instance,66.1,,False,,True,13,t3.micro,False,,False,NORMAL,NONE
CLD-00374,2026-06-16T13:32:02,cloud,StopInstances,svc-logging,us-west-2,i-qrwu-6980,ec2-instance,81.2,,False,,True,13,t3.micro,False,,False,NORMAL,NONE
CLD-00378,2026-06-16T13:48:23,cloud,CreateSnapshot,svc-etl-batch,eu-west-1,i-clxu-8851,ec2-instance,292.0,,False,,True,13,r5.xlarge,False,,False,NORMAL,NONE
CLD-00145,2026-06-16T13:52:13,cloud,GetObject,dev-arao,us-east-1,i-bwuy-4912,ec2-instance,287.3,,False,,True,13,r5.xlarge,False,,False,NORMAL,NONE
CLD-00480,2026-06-16T14:12:44,cloud,AuthorizeSecurityGroupIngress,svc-logging,eu-west-1,i-fvbl-5825,ec2-instance,87.3,,False,,True,14,t3.micro,False,,False,NORMAL,NONE
CLD-00486,2026-06-16T14:18:28,cloud,AttachVolume,svc-autoscaler,us-west-2,i-bkzt-2661,ec2-instance,403.0,,False,,True,14,t3.micro,False,,False,NORMAL,NONE
CLD-00343,2026-06-16T14:38:10,cloud,StopInstances,admin-pkumar,us-east-1,i-nszp-9180,ec2-instance,277.8,,False,,True,14,m5.large,False,,False,NORMAL,NONE
CLD-00371,2026-06-16T14:39:03,cloud,StopInstances,lambda-report-fn,us-west-2,i-fsxz-8212,ec2-instance,180.6,,False,,True,14,t3.micro,False,,False,NORMAL,NONE
CLD-00363,2026-06-16T14:40:58,cloud,StartInstances,lambda-prod-fn,eu-west-1,i-ltob-3527,ec2-instance,362.8,,False,,True,14,t3.medium,False,,False,NORMAL,NONE
CLD-00167,2026-06-16T14:58:54,cloud,CreateSecurityGroup,lambda-notify-fn,us-west-2,i-fwpr-2775,ec2-instance,333.7,,False,,True,14,t3.micro,False,,False,NORMAL,NONE
CLD-00332,2026-06-16T15:01:09,cloud,AttachVolume,lambda-report-fn,us-west-2,i-dums-7821,ec2-instance,213.7,,False,,True,15,t3.large,False,,False,NORMAL,NONE
CLD-00425,2026-06-16T15:51:26,cloud,DeleteObject,svc-autoscaler,us-west-2,i-gcgo-3290,ec2-instance,141.5,,False,,True,15,t3.large,False,,False,NORMAL,NONE
CLD-00367,2026-06-16T16:57:17,cloud,TerminateInstances,lambda-report-fn,eu-west-1,i-ksss-4977,ec2-instance,287.4,,False,,True,16,r5.xlarge,False,,False,NORMAL,NONE
CLD-00481,2026-06-16T18:03:43,cloud,StartInstances,lambda-notify-fn,eu-west-1,i-iyit-1530,ec2-instance,111.9,,False,,True,18,t3.micro,False,,False,NORMAL,NONE
CLD-00453,2026-06-16T18:27:20,cloud,StopInstances,lambda-prod-fn,eu-west-1,i-gwjx-6345,ec2-instance,173.1,,False,,True,18,t3.medium,False,,False,NORMAL,NONE
CLD-00278,2026-06-16T18:32:24,cloud,CreateSnapshot,ops-mlee,us-east-1,i-onqq-4524,ec2-instance,292.5,,False,,False,18,m5.large,False,,False,NORMAL,NONE
CLD-00206,2026-06-16T19:16:31,cloud,PutObject,lambda-notify-fn,eu-west-1,i-idld-6562,ec2-instance,129.7,,False,,True,19,t3.medium,False,,False,NORMAL,NONE
CLD-00058,2026-06-16T19:16:51,cloud,CreateSecurityGroup,svc-monitoring,eu-west-1,i-iiqe-5915,ec2-instance,235.8,,False,,True,19,t3.medium,False,,False,NORMAL,NONE
CLD-00458,2026-06-16T19:24:52,cloud,RunInstances,ops-mlee,eu-west-1,i-qsrb-5896,ec2-instance,147.1,,False,,True,19,t3.medium,False,,False,NORMAL,NONE
CLD-00339,2026-06-16T19:31:38,cloud,AttachVolume,svc-backup,us-west-2,i-gcgh-5637,ec2-instance,201.3,,False,,True,19,m5.large,False,,False,NORMAL,NONE
CLD-00174,2026-06-16T19:57:59,cloud,CreateBucket,svc-logging,us-east-1,i-psaw-8450,ec2-instance,71.3,,False,,True,19,t3.micro,False,,False,NORMAL,NONE
CLD-00274,2026-06-16T20:08:04,cloud,StartInstances,svc-monitoring,us-west-2,i-hycc-9437,ec2-instance,282.7,,False,,True,20,r5.xlarge,False,,False,NORMAL,NONE
CLD-00078,2026-06-16T21:12:27,cloud,PutObject,lambda-prod-fn,eu-west-1,i-uvzg-3085,ec2-instance,116.3,,False,,True,21,r5.xlarge,False,,False,NORMAL,NONE
CLD-00129,2026-06-16T21:14:20,cloud,AttachVolume,svc-logging,eu-west-1,i-xjan-9090,ec2-instance,227.0,,False,,True,21,r5.xlarge,False,,False,NORMAL,NONE
CLD-00056,2026-06-16T21:36:29,cloud,CreateKeyPair,svc-etl-batch,us-east-1,i-ffuf-1651,ec2-instance,308.7,,False,,True,21,t3.micro,False,,False,NORMAL,NONE
CLD-00459,2026-06-16T21:47:15,cloud,CreateSnapshot,lambda-notify-fn,eu-west-1,i-lrsw-5093,ec2-instance,72.6,,False,,False,21,t3.large,False,,False,NORMAL,NONE
CLD-00272,2026-06-16T22:16:58,cloud,CreateSnapshot,svc-logging,us-east-1,i-wamm-1981,ec2-instance,101.1,,False,,True,22,r5.xlarge,False,,False,NORMAL,NONE
CLD-00068,2026-06-16T22:21:57,cloud,AuthorizeSecurityGroupIngress,admin-pkumar,us-east-1,i-doec-4878,ec2-instance,419.1,,False,,True,22,t3.large,False,,False,NORMAL,NONE
CLD-00172,2026-06-16T22:52:20,cloud,RunInstances,svc-logging,eu-west-1,i-mtsy-7070,ec2-instance,127.8,,False,,True,22,t3.large,False,,False,NORMAL,NONE
CLD-00169,2026-06-16T22:55:29,cloud,DescribeInstances,svc-etl-batch,us-east-1,i-jbcp-1609,ec2-instance,167.0,,False,,True,22,t3.medium,False,,False,NORMAL,NONE
CLD-00217,2026-06-16T23:03:45,cloud,GetObject,lambda-report-fn,eu-west-1,i-dsqx-1857,ec2-instance,385.2,,False,,True,23,t3.medium,False,,False,NORMAL,NONE
CLD-00134,2026-06-16T23:54:01,cloud,CreateSnapshot,lambda-prod-fn,us-west-2,i-vzpr-7561,ec2-instance,396.1,,False,,True,23,r5.xlarge,False,,False,NORMAL,NONE
CLD-00424,2026-06-16T23:55:09,cloud,CreateSecurityGroup,admin-pkumar,us-west-2,i-xxgl-4559,ec2-instance,69.0,,False,,False,23,t3.medium,False,,False,NORMAL,NONE
CLD-00069,2026-06-17T00:05:22,cloud,DescribeInstances,svc-cicd-pipeline,eu-west-1,i-vegp-6442,ec2-instance,382.1,,False,,True,0,t3.large,False,,False,NORMAL,NONE
CLD-00198,2026-06-17T00:38:23,cloud,CreateBucket,svc-logging,eu-west-1,i-vizm-2864,ec2-instance,185.3,,False,,False,0,t3.micro,False,,False,NORMAL,NONE
CLD-00410,2026-06-17T00:39:06,cloud,CreateSnapshot,dev-jsmith,us-east-1,i-pomb-2525,ec2-instance,211.3,,False,,True,0,m5.large,False,,False,NORMAL,NONE
CLD-00141,2026-06-17T01:01:13,cloud,CreateSnapshot,lambda-notify-fn,us-west-2,i-wpgz-4993,ec2-instance,235.6,,False,,False,1,t3.large,False,,False,NORMAL,NONE
CLD-00122,2026-06-17T01:13:10,cloud,CreateKeyPair,admin-pkumar,eu-west-1,i-tbja-4697,ec2-instance,379.1,,False,,True,1,r5.xlarge,False,,False,NORMAL,NONE
CLD-00276,2026-06-17T01:47:26,cloud,StopInstances,svc-backup,us-east-1,i-kndn-6364,ec2-instance,450.2,,False,,True,1,t3.large,False,,False,NORMAL,NONE
CLD-00171,2026-06-17T02:04:46,cloud,AuthorizeSecurityGroupIngress,admin-pkumar,eu-west-1,i-daok-3531,ec2-instance,428.4,,False,,True,2,r5.xlarge,False,,False,NORMAL,NONE
CLD-00106,2026-06-17T02:21:03,cloud,CreateSnapshot,lambda-notify-fn,us-east-1,i-kgei-8102,ec2-instance,462.4,,False,,True,2,r5.xlarge,False,,False,NORMAL,NONE
CLD-00092,2026-06-17T02:22:32,cloud,StartInstances,dev-jsmith,eu-west-1,i-lvid-1320,ec2-instance,415.5,,False,,True,2,r5.xlarge,False,,False,NORMAL,NONE
CLD-00180,2026-06-17T02:36:49,cloud,TerminateInstances,ops-mlee,eu-west-1,i-jmuw-2041,ec2-instance,244.3,,False,,True,2,t3.micro,False,,False,NORMAL,NONE
CLD-00042,2026-06-17T03:14:52,cloud,AttachVolume,svc-backup,eu-west-1,i-mdhq-4295,ec2-instance,350.8,,False,,True,3,m5.large,False,,False,NORMAL,NONE
CLD-00432,2026-06-17T03:22:30,cloud,DeleteObject,lambda-prod-fn,us-east-1,i-eirn-9791,ec2-instance,271.9,,False,,True,3,t3.medium,False,,False,NORMAL,NONE
CLD-00325,2026-06-17T03:32:10,cloud,DeleteObject,ops-mlee,us-east-1,i-ierx-5055,ec2-instance,237.3,,False,,True,3,t3.large,False,,False,NORMAL,NONE
CLD-00127,2026-06-17T03:49:50,cloud,AttachVolume,svc-etl-batch,us-east-1,i-cwnr-3441,ec2-instance,438.8,,False,,True,3,t3.medium,False,,False,NORMAL,NONE
CLD-00021,2026-06-17T04:02:00,cloud,RunInstances,svc-cicd-pipeline,us-east-1,i-gyrd-3803,spot-instance,90.7,,False,,False,4,c5.9xlarge,False,BURST-C-002,True,MINING_BURST,CRITICAL
CLD-00022,2026-06-17T04:02:12,cloud,RunInstances,svc-cicd-pipeline,us-east-1,i-oxkx-3677,spot-instance,89.2,,False,,False,4,c4.8xlarge,False,BURST-C-002,True,MINING_BURST,CRITICAL
CLD-00023,2026-06-17T04:02:24,cloud,RunInstances,svc-cicd-pipeline,us-east-1,i-wnqr-4598,spot-instance,93.7,,False,,False,4,c5.4xlarge,False,BURST-C-002,True,MINING_BURST,CRITICAL
CLD-00024,2026-06-17T04:02:36,cloud,RunInstances,svc-cicd-pipeline,us-east-1,i-srpe-4752,spot-instance,96.4,,False,,False,4,c4.8xlarge,False,BURST-C-002,True,MINING_BURST,CRITICAL
CLD-00025,2026-06-17T04:02:48,cloud,RunInstances,svc-cicd-pipeline,us-east-1,i-moki-7572,spot-instance,85.4,,False,,False,4,c5.9xlarge,False,BURST-C-002,True,MINING_BURST,CRITICAL
CLD-00026,2026-06-17T04:03:00,cloud,RunInstances,svc-cicd-pipeline,us-east-1,i-upkd-6155,spot-instance,84.3,,False,,False,4,g4dn.xlarge,False,BURST-C-002,True,MINING_BURST,CRITICAL
CLD-00027,2026-06-17T04:03:12,cloud,RunInstances,svc-cicd-pipeline,us-east-1,i-yros-7482,spot-instance,97.7,,False,,False,4,g4dn.xlarge,False,BURST-C-002,True,MINING_BURST,CRITICAL
CLD-00028,2026-06-17T04:03:24,cloud,RunInstances,svc-cicd-pipeline,us-east-1,i-joru-3340,spot-instance,85.3,,False,,False,4,c5.9xlarge,False,BURST-C-002,True,MINING_BURST,CRITICAL
CLD-00029,2026-06-17T04:03:36,cloud,RunInstances,svc-cicd-pipeline,us-east-1,i-xxdo-9830,spot-instance,85.3,,False,,False,4,g4dn.xlarge,False,BURST-C-002,True,MINING_BURST,CRITICAL
CLD-00030,2026-06-17T04:03:48,cloud,RunInstances,svc-cicd-pipeline,us-east-1,i-czuz-7543,spot-instance,87.2,,False,,False,4,c5.9xlarge,False,BURST-C-002,True,MINING_BURST,CRITICAL
CLD-00031,2026-06-17T04:04:00,cloud,RunInstances,svc-cicd-pipeline,us-east-1,i-renk-9348,spot-instance,89.9,,False,,False,4,c5.4xlarge,False,BURST-C-002,True,MINING_BURST,CRITICAL
CLD-00032,2026-06-17T04:04:12,cloud,RunInstances,svc-cicd-pipeline,us-east-1,i-tunp-2796,spot-instance,83.1,,False,,False,4,c5.9xlarge,False,BURST-C-002,True,MINING_BURST,CRITICAL
CLD-00033,2026-06-17T04:04:24,cloud,RunInstances,svc-cicd-pipeline,us-east-1,i-fzpd-7916,spot-instance,91.9,,False,,False,4,g4dn.xlarge,False,BURST-C-002,True,MINING_BURST,CRITICAL
CLD-00034,2026-06-17T04:04:36,cloud,RunInstances,svc-cicd-pipeline,us-east-1,i-jqip-7252,spot-instance,91.9,,False,,False,4,g4dn.xlarge,False,BURST-C-002,True,MINING_BURST,CRITICAL
CLD-00035,2026-06-17T04:04:48,cloud,RunInstances,svc-cicd-pipeline,us-east-1,i-vjiq-9669,spot-instance,85.0,,False,,False,4,c5.4xlarge,False,BURST-C-002,True,MINING_BURST,CRITICAL
CLD-00251,2026-06-17T04:06:55,cloud,AuthorizeSecurityGroupIngress,svc-monitoring,us-west-2,i-wbvj-6759,ec2-instance,231.2,,False,,True,4,m5.large,False,,False,NORMAL,NONE
CLD-00309,2026-06-17T04:34:39,cloud,GetObject,ops-mlee,us-east-1,i-zgaq-7567,ec2-instance,331.2,,False,,True,4,t3.large,False,,False,NORMAL,NONE
CLD-00405,2026-06-17T04:42:45,cloud,CreateKeyPair,svc-monitoring,us-east-1,i-nccp-4385,ec2-instance,396.1,,False,,True,4,t3.micro,False,,False,NORMAL,NONE
CLD-00280,2026-06-17T05:31:00,cloud,PutObject,svc-monitoring,eu-west-1,i-jeka-6992,ec2-instance,373.7,,False,,True,5,r5.xlarge,False,,False,NORMAL,NONE
CLD-00490,2026-06-17T06:28:12,cloud,RunInstances,svc-monitoring,us-east-1,i-xfbg-6424,ec2-instance,122.5,,False,,True,6,t3.micro,False,,False,NORMAL,NONE
CLD-00252,2026-06-17T06:41:08,cloud,CreateSecurityGroup,svc-logging,us-east-1,i-vwsd-2229,ec2-instance,332.0,,False,,True,6,t3.micro,False,,False,NORMAL,NONE
CLD-00076,2026-06-17T07:00:39,cloud,AttachVolume,svc-cicd-pipeline,eu-west-1,i-udrp-4228,ec2-instance,193.9,,False,,False,7,m5.large,False,,False,NORMAL,NONE
CLD-00203,2026-06-17T07:03:29,cloud,CreateSnapshot,svc-cicd-pipeline,us-east-1,i-inib-6129,ec2-instance,289.1,,False,,True,7,r5.xlarge,False,,False,NORMAL,NONE
CLD-00075,2026-06-17T07:06:32,cloud,AttachVolume,admin-pkumar,us-east-1,i-wbad-7311,ec2-instance,434.8,,False,,True,7,t3.medium,False,,False,NORMAL,NONE
CLD-00216,2026-06-17T07:30:22,cloud,AttachVolume,dev-arao,eu-west-1,i-qhkn-3600,ec2-instance,193.8,,False,,True,7,r5.xlarge,False,,False,NORMAL,NONE
CLD-00043,2026-06-17T07:36:21,cloud,CreateSnapshot,ops-mlee,us-east-1,i-jaru-5061,ec2-instance,131.1,,False,,True,7,t3.micro,False,,False,NORMAL,NONE
CLD-00138,2026-06-17T07:36:38,cloud,CreateSnapshot,lambda-prod-fn,us-east-1,i-yoob-1472,ec2-instance,467.9,,False,,True,7,t3.large,False,,False,NORMAL,NONE
CLD-00376,2026-06-17T07:42:33,cloud,PutObject,lambda-report-fn,eu-west-1,i-ogop-2133,ec2-instance,398.5,,False,,True,7,r5.xlarge,False,,False,NORMAL,NONE
CLD-00404,2026-06-17T07:53:18,cloud,TerminateInstances,lambda-notify-fn,us-east-1,i-rcsx-4438,ec2-instance,394.8,,False,,True,7,m5.large,False,,False,NORMAL,NONE
CLD-00211,2026-06-17T08:05:24,cloud,CreateSnapshot,svc-etl-batch,us-west-2,i-vidw-5961,ec2-instance,388.3,,False,,True,8,m5.large,False,,False,NORMAL,NONE
CLD-00132,2026-06-17T08:48:31,cloud,DescribeInstances,svc-logging,eu-west-1,i-blvv-8141,ec2-instance,315.7,,False,,True,8,t3.medium,False,,False,NORMAL,NONE
CLD-00050,2026-06-17T09:04:16,cloud,StopInstances,lambda-report-fn,eu-west-1,i-ogmm-2604,ec2-instance,52.8,,False,,True,9,t3.medium,False,,False,NORMAL,NONE
CLD-00255,2026-06-17T09:18:24,cloud,TerminateInstances,lambda-report-fn,eu-west-1,i-hviw-3255,ec2-instance,268.3,,False,,True,9,m5.large,False,,False,NORMAL,NONE
CLD-00484,2026-06-17T10:05:25,cloud,PutObject,svc-cicd-pipeline,us-east-1,i-vcbb-5088,ec2-instance,341.9,,False,,True,10,t3.medium,False,,False,NORMAL,NONE
CLD-00214,2026-06-17T10:59:39,cloud,CreateKeyPair,lambda-report-fn,eu-west-1,i-pmbn-4084,ec2-instance,174.7,,False,,True,10,t3.large,False,,False,NORMAL,NONE
CLD-00264,2026-06-17T11:03:52,cloud,CreateSecurityGroup,dev-arao,eu-west-1,i-wfga-6644,ec2-instance,87.8,,False,,True,11,t3.micro,False,,False,NORMAL,NONE
CLD-00282,2026-06-17T11:10:30,cloud,AttachVolume,lambda-report-fn,us-west-2,i-esco-2946,ec2-instance,87.9,,False,,False,11,m5.large,False,,False,NORMAL,NONE
CLD-00361,2026-06-17T11:13:56,cloud,CreateBucket,dev-arao,us-west-2,i-dsri-7150,ec2-instance,224.3,,False,,True,11,r5.xlarge,False,,False,NORMAL,NONE
CLD-00397,2026-06-17T11:21:48,cloud,RunInstances,admin-pkumar,us-west-2,i-icct-1157,ec2-instance,248.1,,False,,True,11,r5.xlarge,False,,False,NORMAL,NONE
CLD-00126,2026-06-17T12:14:46,cloud,CreateSecurityGroup,svc-etl-batch,us-east-1,i-ctxy-5334,ec2-instance,384.5,,False,,True,12,t3.large,False,,False,NORMAL,NONE
CLD-00411,2026-06-17T12:26:22,cloud,GetObject,dev-arao,eu-west-1,i-dyvp-1040,ec2-instance,421.0,,False,,True,12,t3.medium,False,,False,NORMAL,NONE
CLD-00314,2026-06-17T12:31:19,cloud,CreateKeyPair,lambda-prod-fn,us-west-2,i-jisc-7813,ec2-instance,345.9,,False,,True,12,t3.micro,False,,False,NORMAL,NONE
CLD-00416,2026-06-17T12:58:13,cloud,DeleteObject,svc-cicd-pipeline,us-east-1,i-arji-3161,ec2-instance,427.0,,False,,True,12,m5.large,False,,False,NORMAL,NONE
CLD-00412,2026-06-17T13:31:58,cloud,CreateSecurityGroup,dev-sgupta,eu-west-1,i-iykn-6869,ec2-instance,412.5,,False,,True,13,r5.xlarge,False,,False,NORMAL,NONE
CLD-00140,2026-06-17T14:24:23,cloud,CreateSecurityGroup,svc-etl-batch,us-east-1,i-rexr-9165,ec2-instance,449.7,,False,,True,14,m5.large,False,,False,NORMAL,NONE
CLD-00388,2026-06-17T14:34:58,cloud,StartInstances,svc-backup,us-west-2,i-fyza-4022,ec2-instance,113.9,,False,,True,14,r5.xlarge,False,,False,NORMAL,NONE
CLD-00456,2026-06-17T14:57:34,cloud,StopInstances,svc-logging,us-east-1,i-xnnr-2481,ec2-instance,100.9,,False,,True,14,t3.micro,False,,False,NORMAL,NONE
CLD-00262,2026-06-17T16:08:30,cloud,AttachVolume,lambda-report-fn,us-east-1,i-rcdj-2412,ec2-instance,59.6,,False,,True,16,r5.xlarge,False,,False,NORMAL,NONE
CLD-00235,2026-06-17T16:38:17,cloud,CreateKeyPair,dev-arao,us-east-1,i-bulr-2298,ec2-instance,38.6,,False,,True,16,t3.large,False,,False,NORMAL,NONE
CLD-00133,2026-06-17T16:54:01,cloud,DeleteObject,svc-autoscaler,us-west-2,i-yazq-6260,ec2-instance,331.6,,False,,True,16,m5.large,False,,False,NORMAL,NONE
CLD-00494,2026-06-17T17:56:14,cloud,TerminateInstances,lambda-notify-fn,us-west-2,i-xkeg-7512,ec2-instance,241.9,,False,,True,17,m5.large,False,,False,NORMAL,NONE
CLD-00288,2026-06-17T18:14:03,cloud,CreateSecurityGroup,svc-logging,eu-west-1,i-pjrj-4728,ec2-instance,354.6,,False,,True,18,t3.large,False,,False,NORMAL,NONE
CLD-00093,2026-06-17T18:55:49,cloud,GetObject,svc-cicd-pipeline,us-west-2,i-vudd-7389,ec2-instance,414.1,,False,,True,18,r5.xlarge,False,,False,NORMAL,NONE
CLD-00302,2026-06-17T19:04:01,cloud,CreateBucket,dev-sgupta,us-west-2,i-offe-6262,ec2-instance,158.4,,False,,False,19,t3.medium,False,,False,NORMAL,NONE
CLD-00310,2026-06-17T19:04:06,cloud,CreateBucket,svc-autoscaler,us-east-1,i-idad-5272,ec2-instance,202.6,,False,,True,19,m5.large,False,,False,NORMAL,NONE
CLD-00421,2026-06-17T19:08:25,cloud,CreateBucket,svc-etl-batch,us-west-2,i-lqdi-2463,ec2-instance,358.8,,False,,False,19,m5.large,False,,False,NORMAL,NONE
CLD-00244,2026-06-17T19:22:56,cloud,DescribeInstances,dev-sgupta,us-east-1,i-puaf-2033,ec2-instance,352.2,,False,,True,19,t3.medium,False,,False,NORMAL,NONE
CLD-00298,2026-06-17T19:32:31,cloud,CreateBucket,svc-backup,eu-west-1,i-wrrk-5442,ec2-instance,449.9,,False,,True,19,t3.large,False,,False,NORMAL,NONE
CLD-00493,2026-06-17T19:54:20,cloud,TerminateInstances,svc-backup,us-east-1,i-vvov-4390,ec2-instance,106.9,,False,,True,19,t3.medium,False,,False,NORMAL,NONE
CLD-00191,2026-06-17T20:26:52,cloud,StopInstances,svc-backup,us-east-1,i-neaa-6736,ec2-instance,410.4,,False,,True,20,m5.large,False,,False,NORMAL,NONE
CLD-00348,2026-06-17T20:44:36,cloud,CreateSnapshot,dev-sgupta,us-east-1,i-rsov-1108,ec2-instance,269.5,,False,,True,20,t3.medium,False,,False,NORMAL,NONE
CLD-00158,2026-06-17T20:44:40,cloud,CreateBucket,svc-etl-batch,us-west-2,i-vlnk-6881,ec2-instance,288.7,,False,,True,20,m5.large,False,,False,NORMAL,NONE
CLD-00108,2026-06-17T20:49:43,cloud,DeleteObject,dev-arao,eu-west-1,i-wepx-5397,ec2-instance,175.0,,False,,True,20,t3.medium,False,,False,NORMAL,NONE
CLD-00294,2026-06-17T21:01:39,cloud,CreateBucket,svc-backup,us-west-2,i-cfmc-5890,ec2-instance,131.2,,False,,True,21,m5.large,False,,False,NORMAL,NONE
CLD-00199,2026-06-17T21:44:31,cloud,CreateSecurityGroup,ops-mlee,us-west-2,i-ofor-1744,ec2-instance,129.2,,False,,True,21,t3.medium,False,,False,NORMAL,NONE
CLD-00479,2026-06-17T21:54:26,cloud,GetObject,dev-sgupta,us-east-1,i-suha-6846,ec2-instance,130.5,,False,,True,21,t3.large,False,,False,NORMAL,NONE
CLD-00399,2026-06-17T22:20:38,cloud,TerminateInstances,svc-monitoring,eu-west-1,i-iiyd-1505,ec2-instance,388.1,,False,,True,22,t3.medium,False,,False,NORMAL,NONE
CLD-00318,2026-06-17T22:22:53,cloud,AttachVolume,svc-etl-batch,us-west-2,i-ajaf-1911,ec2-instance,234.0,,False,,True,22,r5.xlarge,False,,False,NORMAL,NONE
CLD-00144,2026-06-17T22:37:05,cloud,DescribeInstances,lambda-notify-fn,us-west-2,i-qcgm-9824,ec2-instance,248.0,,False,,True,22,t3.micro,False,,False,NORMAL,NONE
CLD-00119,2026-06-17T22:58:43,cloud,StopInstances,svc-etl-batch,us-east-1,i-rcav-5658,ec2-instance,241.2,,False,,True,22,t3.large,False,,False,NORMAL,NONE
CLD-00279,2026-06-18T00:08:54,cloud,StopInstances,admin-pkumar,eu-west-1,i-fkpl-8710,ec2-instance,158.6,,False,,False,0,t3.medium,False,,False,NORMAL,NONE
CLD-00147,2026-06-18T00:16:29,cloud,DescribeInstances,svc-cicd-pipeline,eu-west-1,i-hykm-6439,ec2-instance,421.4,,False,,True,0,r5.xlarge,False,,False,NORMAL,NONE
CLD-00160,2026-06-18T00:40:56,cloud,PutObject,lambda-notify-fn,us-east-1,i-tsnb-6772,ec2-instance,128.6,,False,,True,0,m5.large,False,,False,NORMAL,NONE
CLD-00137,2026-06-18T01:11:47,cloud,CreateSnapshot,dev-sgupta,us-east-1,i-mdwt-4335,ec2-instance,150.2,,False,,False,1,m5.large,False,,False,NORMAL,NONE
CLD-00377,2026-06-18T01:25:57,cloud,CreateSecurityGroup,svc-monitoring,us-west-2,i-ctyc-4965,ec2-instance,143.7,,False,,True,1,r5.xlarge,False,,False,NORMAL,NONE
CLD-00202,2026-06-18T01:42:43,cloud,StopInstances,ops-mlee,eu-west-1,i-zukd-6802,ec2-instance,62.4,,False,,True,1,t3.medium,False,,False,NORMAL,NONE
CLD-00383,2026-06-18T01:46:16,cloud,GetObject,svc-monitoring,us-east-1,i-qezs-8909,ec2-instance,77.0,,False,,True,1,t3.medium,False,,False,NORMAL,NONE
CLD-00233,2026-06-18T02:13:12,cloud,CreateBucket,svc-autoscaler,us-west-2,i-prnz-2337,ec2-instance,198.7,,False,,False,2,t3.medium,False,,False,NORMAL,NONE
CLD-00229,2026-06-18T02:28:55,cloud,DeleteObject,ops-mlee,us-east-1,i-pvaa-4271,ec2-instance,390.6,,False,,False,2,m5.large,False,,False,NORMAL,NONE
CLD-00212,2026-06-18T03:46:21,cloud,PutObject,svc-etl-batch,us-west-2,i-opex-8404,ec2-instance,46.9,,False,,True,3,m5.large,False,,False,NORMAL,NONE
CLD-00143,2026-06-18T03:53:21,cloud,StopInstances,svc-logging,us-east-1,i-hqll-5634,ec2-instance,356.7,,False,,True,3,t3.micro,False,,False,NORMAL,NONE
CLD-00142,2026-06-18T04:02:09,cloud,DescribeInstances,lambda-prod-fn,us-east-1,i-rivb-5526,ec2-instance,377.7,,False,,True,4,m5.large,False,,False,NORMAL,NONE
